khung,thanh_phan,buoc,n,mae_mo_hinh_usd,mae_giu_delta_usd,mae_mot_buoc_usd,mape_mo_hinh_pct,rmse_mo_hinh_usd,gia_tri_tb_usd
M15,low,43,401.0,4.730489270541612,4.553809079829089,2.0080466520820237,0.2212830576416021,6.85933990750659,2242.8424064837905
M15,low,44,401.0,4.924513520384076,4.6688362944416655,1.9311697542943131,0.23064051191888407,7.032289658649357,2242.821588528678
M15,low,45,401.0,4.921559248409696,4.808803598412136,2.136718730456155,0.23012641327169805,7.096277266107862,2242.8778279301746
M15,low,46,401.0,4.850147616270207,4.774141613339789,1.931520419069228,0.22553358788544006,7.063832366113008,2243.044366583541
M15,low,47,401.0,4.89762246048146,4.795015365855812,1.854433060657449,0.2276674820778821,7.060662790819833,2243.128498753117
M15,low,48,401.0,4.822886901766486,4.717443122822267,1.947922573108772,0.2238672581272382,6.892022469678009,2243.1942019950125
M15,low,49,401.0,5.013798051944553,4.82597428595423,2.041350403097193,0.23388424597856222,7.426690996625797,2243.130613466334
M15,low,50,401.0,4.975816816235582,4.801381114834663,1.9273854484832948,0.23192715443718306,6.980288202906556,2243.260571072319
M15,low,51,401.0,4.683803839041321,4.571628994461388,1.9017803018374657,0.21792382328982113,6.7426703449863234,2243.2142867830426
M15,low,52,401.0,4.689512596212076,4.486041120061426,1.856632001313776,0.21781033753304446,6.716013185196567,2243.2058403990027
M15,low,53,401.0,4.821561725293672,4.584703112713517,1.9073734216105362,0.22398932946213548,6.895492373785075,2243.164583541147
M15,low,54,401.0,5.0226525380673746,4.851788098638567,2.0279878559657094,0.23274548213793556,7.128417840717718,2243.2766832917705
M15,low,55,401.0,4.6977573110921105,4.573251843006997,1.7931725355498245,0.2184193940046792,6.580137678719792,2243.2180000000003
M15,low,56,401.0,5.011574884455833,4.64898060514963,1.9988850373628098,0.23399521536286655,6.972917996658229,2243.2315211970076
M15,low,57,401.0,4.883066940022891,4.714501689653515,1.944216617759532,0.22613226747789317,6.872710891758527,2243.183356608479
M15,low,58,401.0,5.007720664067213,4.85832449538333,2.000592878608136,0.23197401987603297,7.028241500529491,2243.1877182044886
M15,low,59,401.0,4.991158020726825,4.787316792647038,2.007677293351709,0.2326193072669952,7.055241731948394,2243.2593890274316
M15,low,60,401.0,4.863691895169083,4.757912733008694,1.836542027633021,0.22563101573595765,6.94506693593689,2243.1656608478806
M15,low,61,401.0,5.059197199772724,4.846950326456397,1.972523359627567,0.23604182470462337,7.02805367243619,2243.252748129676
M15,low,62,401.0,4.870403203167765,4.748655463049334,1.9629508079093247,0.22601973344401824,6.814046080268389,2243.1398279301748
M15,low,63,401.0,4.806647201798869,4.684851260092471,1.9984285331770315,0.2236055459096975,6.8404223017716905,2243.0472319201995
M15,low,64,401.0,4.830225626964538,4.7475585899747355,1.9989861681388628,0.22485295576121328,6.759676266567406,2243.108912718204
M15,low,65,401.0,4.865466098637878,4.761957426767746,1.9623163516950854,0.22578355294871746,6.767928462789201,2243.2369850374066
M15,low,66,401.0,5.058653557165435,4.9245051955802825,2.1193704658179584,0.23401203690684058,7.1217849398501185,2243.2287730673315
M15,low,67,401.0,5.128069474625055,5.016511754938975,2.0100397139015174,0.23840064825641835,7.148778792826898,2243.2141670822944
M15,low,68,401.0,5.089342469377435,4.976960686541222,1.9074022627261447,0.23668997203596426,7.116610117879312,2243.31080798005
M15,low,69,401.0,4.974841836200559,4.876791761129427,2.0861134777765424,0.23062188916908397,6.883123820276739,2243.347127182045
M15,low,70,401.0,4.9541380668203905,4.865188385019748,2.020246197250051,0.23031399706810113,6.903636196614376,2243.383812967581
M15,low,71,401.0,5.085610787338863,4.986342860118406,1.9839139099004022,0.23621417359403515,7.086447904226568,2243.251102244389
M15,low,72,401.0,4.96777752220905,4.929613631005174,1.9039937168337069,0.23111412692153407,7.068326668673584,2243.341306733167
M15,low,73,401.0,4.962179842148195,4.842713328570362,1.9744079530054643,0.23006818198981221,7.033407484219882,2243.469765586035
M15,low,74,401.0,4.899119105567432,4.855850146590023,2.037734852245533,0.22634260395192415,6.906346505502959,2243.6559700748126
M15,low,75,401.0,4.744964635239248,4.741563619640983,1.924370516423341,0.22124643145726725,6.716862879442778,2243.7437206982545
M15,low,76,401.0,4.719158093668871,4.7451435708955545,2.0623833325409584,0.21843646034551875,6.6230002162293715,2243.7860822942644
M15,low,77,401.0,4.829806500228998,4.799834602333908,2.0041692075862123,0.22372529340915098,6.814858055820556,2243.633528678304
M15,low,78,401.0,4.972405124375494,4.919152953120727,2.0282276580085754,0.2318441739815011,7.06016957372106,2243.5446134663343
M15,low,79,401.0,4.973722290111236,4.971635635809634,2.1234905984273267,0.2326070389425507,7.0397978647050286,2243.5129077306733
M15,low,80,401.0,4.9583168566521225,4.890540380520288,2.157652074135458,0.2309829713985469,6.907132764671914,2243.39655361596
M15,low,81,401.0,5.063985738717278,5.031915485939739,2.0445458324668073,0.23537530845483814,7.088458721689118,2243.4974364089776
M15,low,82,401.0,4.911678481973253,4.962357935882085,2.1383214347436654,0.22714894683184905,6.899845332125974,2243.4757182044887
M15,low,83,401.0,5.037020284747346,5.030075842705838,2.152811964677152,0.23400136842779917,7.107703390950755,2243.555802992519
M15,low,84,401.0,5.074881731536068,5.091127184779186,2.052333765982525,0.23639102835130285,7.206101873332453,2243.700536159601
M15,low,85,401.0,5.244455578820585,5.33319536862924,1.976200565607723,0.24343588206103187,7.3910021578655,2243.865713216958
M15,low,86,401.0,5.03561398797308,5.167243901325102,1.9613417947700431,0.23314777741175993,7.048907561701069,2243.806795511222
M15,low,87,401.0,5.300101217886928,5.32473142467023,2.121893202329774,0.24558357601492478,7.597094166121347,2243.682940149626
M15,low,88,401.0,5.368013052233165,5.317094073167238,2.1818458791010165,0.24957936434087455,7.576342831322425,2243.8361122194515
M15,low,89,401.0,5.323732870136762,5.3670919622560955,2.0689512051792005,0.24813452701891214,7.601058723218532,2244.061643391521
M15,low,90,401.0,5.474337087198753,5.43925109398217,2.313741837110529,0.2527294547781046,8.034401843845988,2244.0782618453864
M15,low,91,401.0,5.556351203547375,5.483144169466621,2.300439738084614,0.25949314297393944,8.217729637784132,2244.123760598504
M15,low,92,401.0,5.634817116920979,5.418549894271719,2.1450160211313296,0.26162105527148605,8.24939592381876,2244.3091047381545
M15,low,93,401.0,5.663786314462325,5.531940603688981,2.3531669068668855,0.26328286679941837,8.347525076511932,2244.3031895261843
M15,low,94,401.0,5.686095991425298,5.503058462044963,2.1510426967187417,0.264931380160464,8.225580510481945,2244.1050897755613
M15,low,95,401.0,5.456600190605889,5.388608580703332,2.146031842848171,0.2537062604254987,7.896134012178958,2243.867788029925
M15,low,96,401.0,5.491252006511803,5.443346046960587,2.1668237740523995,0.2553967638344892,7.7919692082501575,2244.0736433915213
M15,low,97,401.0,5.691242886858954,5.588531921653751,2.1850378052733013,0.2649452366427986,8.046418822856303,2243.9759251870323
M15,low,98,401.0,5.5825564809838815,5.588005856785276,2.3173888403723755,0.261038071382627,7.935817525260364,2244.0017082294266
M15,low,99,401.0,5.511697150871736,5.551105639764284,2.1099084075053307,0.25720929009887067,7.676789970051077,2244.272182044888
M15,low,100,401.0,5.702555991024154,5.681920373136722,2.1615699146628273,0.2643086946343851,7.9366544458576325,2244.3424937655864
M15,low,101,401.0,5.834866993622875,5.694808013164061,2.1282148447949414,0.2707733529474126,8.106022728990368,2244.286867830424
M15,low,102,401.0,5.659104610698352,5.63233639297117,2.206395709499112,0.2617400707726101,8.120407309579223,2244.09540648379
M15,low,103,401.0,5.617477329939672,5.6349371156760295,2.0706920699578526,0.26053954065513657,7.850321462204134,2244.128855361596
M15,low,104,401.0,5.492258813704084,5.542042467598143,2.1224532396480544,0.2558132927618191,7.624705781546399,2244.2020623441394
M15,low,105,401.0,5.582429815027979,5.532636649881877,2.1605048908820206,0.2601300429969282,8.053384453577143,2244.3607780548627
M15,low,106,401.0,5.5612319332242794,5.608551688999932,2.133410318671994,0.25907385890935275,7.994460368255127,2244.3123291770576
M15,low,107,401.0,5.5010070123299,5.4625729982105025,2.2734745557068905,0.25625011200461645,7.660518667061332,2244.091992518703
M15,low,108,401.0,5.482919221420203,5.340400370910449,2.116773544600662,0.25445087723343,7.526378630707287,2243.936703241895
M15,low,109,401.0,5.685749569539022,5.706261941413879,2.4262115057121822,0.2627155971114852,7.962132531787126,2243.741401496259
M15,low,110,401.0,5.563442657851994,5.565542971252615,2.16350830811514,0.25841582442908295,7.732292758108602,2243.751309226933
M15,low,111,401.0,5.608448373198368,5.706779861378951,2.1729679743355166,0.2614238687555762,7.8984466574126975,2243.806216957606
M15,low,112,401.0,5.5930126466709,5.718204287547067,2.1830066948770948,0.26057388876009596,7.9885807563335804,2243.6066433915216
M15,low,113,401.0,5.8540053158385055,5.773595473784861,2.100677538209259,0.27218258051417776,8.285671919881525,2243.6104014962593
M15,low,114,401.0,5.8028763811465875,5.816192649857511,2.1244297009028155,0.2678828079083209,8.283678992246244,2243.5304613466337
M15,low,115,401.0,5.767824218109314,5.7770014303535815,2.291255542937553,0.2667277379320304,8.185894445440152,2243.6754613466337
M15,low,116,401.0,5.893371838816575,5.8441876894221805,2.217629306361038,0.27474526274009137,8.15662351014805,2243.4157157107234
M15,low,117,401.0,6.091863416966791,5.968565405451438,2.303105567565401,0.2830331722336022,8.442177103287959,2243.4726109725684
M15,low,118,401.0,5.965440587499206,5.929232839789908,2.101118166733502,0.2755258611402176,8.427225244625186,2243.4541072319203
M15,low,119,401.0,6.230329640138868,6.098807890086947,2.2049024309829743,0.28697133097012,8.899386368546683,2243.305758104738
M15,low,120,401.0,6.340864321938846,6.19803035340772,2.2145935993542456,0.2920544421164492,9.006457735949803,2243.2416458852867
M15,low,121,401.0,6.135194091909675,6.040491531618646,2.096976853489777,0.2807335400166894,9.005473666155993,2243.577199501247
M15,low,122,401.0,6.1894454028039165,6.016133370995475,2.206029802583752,0.28555353566666236,8.89798263747732,2243.643718204489
M15,low,123,401.0,6.004107360661896,6.039421461416247,2.189277176763252,0.27673323188222065,8.60120158302328,2243.5476558603496
M15,low,124,401.0,6.155842586961814,5.9507409651368075,2.318445082222673,0.28363332541130665,8.807327031786437,2243.5172493765585
M15,low,125,401.0,6.134627952054629,5.952674903826161,2.4070785021248997,0.2840071975065059,9.006503069977034,2243.611164588529
M15,low,126,401.0,6.167682188476723,5.964515502467901,2.3241496739009215,0.28589101275366635,8.980908869435575,2243.694309226933
M15,low,127,401.0,6.2575157012688445,5.994860971343564,2.3034180922260297,0.28873003434634464,9.236675047517792,2243.739007481297
M15,low,128,401.0,6.281345161047942,5.97987831878965,2.3073634696291503,0.28891201320391646,9.22893389222626,2243.860396508728
M15,low,129,401.0,6.186436085522954,6.011573697257054,2.3303000763097104,0.2846251201662783,9.015344842908442,2244.0982319201994
M15,low,130,401.0,6.20141869010884,6.043739522268425,2.335016303783624,0.28509407401752657,9.065395211455002,2244.162309226933
M15,low,131,401.0,6.380945444847796,6.178608312707006,2.3926882175223176,0.2937397329747643,9.72142745580069,2244.0937256857856
M15,low,132,401.0,6.496010705978917,6.329012854776661,2.458575517597191,0.29763424784774706,10.115969814921415,2244.1738229426433
M15,low,133,401.0,6.282923826538937,6.189149137065882,2.1093545117857357,0.2901824118566055,9.675388779379295,2244.3828154613466
M15,low,134,401.0,6.502723229789135,6.407693644730911,2.3428484423695517,0.3015832872319386,9.692615841139444,2244.3838927680795
M15,low,135,401.0,6.509714136064053,6.370202820786609,2.351370436691263,0.3020671915683417,9.615394293399232,2244.5187655860345
M15,low,136,401.0,6.428267333310273,6.224567934708395,2.3453233668773876,0.29594653151045014,9.478904408022485,2244.3035286783042
M15,low,137,401.0,6.304089359843215,6.16079383401256,2.145304678638053,0.2895406239521142,9.544872748912677,2244.2871122194515
M15,low,138,401.0,6.265108449034111,6.095480782501781,2.287121252560057,0.2874159883287748,9.823276599824228,2244.406369077307
M15,low,139,401.0,6.378544874566037,6.164824308633838,2.2932318417914086,0.29399602983587303,9.689960175210762,2244.2240523690775
M15,low,140,401.0,6.3665388483445,6.220037981294387,2.339060203964043,0.2953002362549593,9.548116243381054,2244.149960099751
M15,low,141,401.0,6.522876085024251,6.314990271706864,2.3259882080773444,0.30080009909580224,9.68738448264624,2244.1694189526183
M15,low,142,401.0,6.511698065335393,6.278179403356847,2.2341824561209673,0.29954850788881077,10.001004199342011,2244.413728179551
M15,low,143,401.0,6.344241426317719,6.245568927986877,2.3212614955618074,0.29247121744725646,9.612735573191024,2244.343778054863
M15,low,144,401.0,6.319027289569722,6.1819865679798385,2.3431396224924437,0.29180232888695523,9.454807590832656,2244.3161770573565
M15,low,145,401.0,6.50546044219557,6.553764414233612,2.3172818421593924,0.30272910234471173,9.589124919745592,2244.4008229426436
M15,low,146,401.0,6.47592128451739,6.404552499984863,2.2458394674091062,0.30194693863279615,9.971536741560376,2244.2567231920198
M15,low,147,401.0,6.409461273480551,6.392471640539697,2.3178332858970654,0.2990928771214588,10.395053911613676,2244.309820448878
M15,low,148,401.0,6.532324814036184,6.301414687043353,2.294017131821078,0.3042944130423628,10.931322610859192,2244.2054214463838
M15,low,149,401.0,6.579488713497179,6.481324795103064,2.19336972082121,0.3068991137926045,10.599602161059646,2244.3814638403987
M15,low,150,401.0,6.588544254271096,6.491142537977481,2.254055002071232,0.30660870240639587,10.40432192247073,2244.5712568578556
M15,low,151,401.0,6.576326458762806,6.457972199302469,2.182183315756619,0.30698386264389194,10.644579878704219,2244.7188254364087
M15,low,152,401.0,6.615787192191136,6.506135627418516,2.2497926794493477,0.3081270650769902,10.669097553072218,2244.549952618454
M15,low,153,401.0,6.580590382534776,6.459576360991207,2.1972827044466925,0.30616190812829513,10.741876565967779,2244.2622194513715
M15,low,154,401.0,6.7044488183960524,6.442328935313449,2.2738346911925627,0.31083329060109866,10.412465875642917,2244.466331670823
M15,low,155,401.0,6.77398519104647,6.407470350563157,2.3370429884226094,0.3148161971700185,10.519358065719198,2244.5475187032416
M15,low,156,401.0,6.691733057988947,6.436878345210313,2.32530130431717,0.3105889521304616,10.242017018338625,2244.715840399003
M15,low,157,401.0,6.695766528050044,6.588970109756275,2.2377146541722537,0.31119758338010295,10.156382660659936,2244.784109725686
M15,low,158,401.0,6.530618552477065,6.4991072745639356,2.2856369898869517,0.3026351637212153,9.808621259829513,2244.821174563591
M15,low,159,401.0,6.629213456067932,6.645601000300605,2.3908445382613657,0.31011315219251806,10.082643278382278,2244.736566084788
M15,low,160,401.0,6.621105526969968,6.647586166287147,2.1976828419595122,0.3083781000894573,10.113863492238835,2244.846376558603
M15,low,161,401.0,6.760552305686762,6.784756106291825,2.2663456695425617,0.3156696019449699,10.468331288590315,2244.9833890274313
M15,low,162,401.0,6.69247063950744,6.665002000514594,2.230364301717798,0.3114075882491013,10.338205996094738,2245.0707830423944
M15,low,163,401.0,6.982193597746467,6.866208766359469,2.3228085714842397,0.32310624757783163,10.552707127819353,2245.0705112219453
M15,low,164,401.0,7.171157863354936,7.0899311944842225,2.330486001522636,0.33321309758458423,10.952845354131048,2245.1501945137156
M15,low,165,401.0,7.0753848876399665,6.940506848767536,2.395482609757359,0.32757653513827395,11.128842528214246,2245.3550224438904
M15,low,166,401.0,6.905264767326576,6.848375259219441,2.2806279886856355,0.31932380736951843,10.998553747627213,2245.4810698254364
M15,low,167,401.0,7.150956739609505,7.015105700572669,2.1883003365909257,0.33139245660045247,10.920408254213411,2245.5299301745636
M15,low,168,401.0,6.954328518978597,6.876853458432175,2.3425122045402227,0.32313094217027083,10.42681052855865,2245.5771845386535
M15,low,169,401.0,7.005965643550512,7.000665874074567,2.2870415758256746,0.3241162049262512,10.928178500222291,2245.5944039900246
M15,low,170,401.0,7.32119813436056,7.202597006149838,2.455787183420101,0.34040123023793983,12.17903736069845,2245.5362543640895
M15,low,171,401.0,7.270414653611597,7.205265969179695,2.3665188040396434,0.3377285498264105,12.171493821323946,2245.618044887781
M15,low,172,401.0,7.199636545438535,7.120540610147182,2.3821628583334324,0.3329898044290891,11.7329436446204,2245.6536758104735
M15,low,173,401.0,7.145187602330229,7.084121705513775,2.3848683707777862,0.3303029231925913,11.286983411005204,2245.7788653366583
M15,low,174,401.0,7.0298703954560935,6.919083482494217,2.279862786272698,0.32451751145779983,11.09318089642024,2245.833179551122
M15,low,175,401.0,7.059393853433402,6.93382132960314,2.4653120026941746,0.32656394553310236,11.531247250852806,2246.0872992518703
M15,low,176,401.0,7.2454070617838315,7.184127271408318,2.4405977789362376,0.33641930135350845,11.617680213300083,2246.03574563591
M15,low,177,401.0,7.2084017403234695,7.249978438705192,2.358568356703331,0.333425763893985,11.4130461448834,2246.134902743142
M15,low,178,401.0,7.339517410975334,7.237119283228493,2.38532258539809,0.33704069360900957,11.35297181085497,2246.2754638403985
M15,low,179,401.0,7.168469704881127,7.156768299772658,2.312096813960692,0.32839007686216126,11.54824415797095,2246.1786408977555
M15,low,180,401.0,7.197062382323971,7.07746552242717,2.2960172744025265,0.3283350316783393,11.283625993143367,2246.2070274314215
M15,low,181,401.0,7.276911074960119,7.136119628704421,2.305460816980754,0.3310037385338082,11.209634479898533,2246.210199501247
M15,low,182,401.0,7.366333633442901,7.264206299368819,2.340113452142569,0.33569578669180045,11.339191123574713,2246.107331670823
M15,low,183,401.0,7.2429003166597345,7.200440246820776,2.3051018112814377,0.3308582590792191,11.009288532479472,2246.0262319201993
M15,low,184,401.0,7.42574378172457,7.288183973735117,2.5508799410326017,0.33790216378325694,11.200049435377943,2245.8680249376557
M15,low,185,401.0,7.332291785601498,7.2685846342371185,2.3614584285838625,0.33413987632786984,11.160538305032574,2245.8995810473816
M15,low,186,401.0,7.270935511119898,7.297263511915902,2.5144528487558113,0.3316995240579408,11.06083192963441,2246.0104039900248
M15,low,187,401.0,7.309500561134344,7.260360229445252,2.424278912706987,0.3340689490963285,11.13653563520574,2246.004344139651
M15,low,188,401.0,7.478956462706087,7.4531539038697385,2.5209796226374532,0.3404382728661429,11.52400508940571,2245.7324463840396
M15,low,189,401.0,7.257101757276541,7.285268888257809,2.484530702973254,0.33199029359056464,11.268683294494181,2245.9022618453864
M15,low,190,401.0,7.3928999619091025,7.295825593726268,2.4046947182585816,0.33783156523780783,11.376023083977481,2245.980034912718
M15,low,191,401.0,7.413394928184291,7.381236415046242,2.342857833080334,0.33982300506046315,11.44168706307816,2245.8252842892766
M15,low,192,401.0,7.392095037878025,7.395969496439639,2.317071669462415,0.3380831666856693,11.624296902295821,2245.8553591022446
M15,low,193,401.0,7.385689876620741,7.320084686550689,2.3862214561321964,0.3376308190913333,11.876583596537712,2245.9448279301746
M15,low,194,401.0,7.377684805527007,7.434180329024482,2.3139842651227585,0.3375480000114388,11.92038406287329,2246.0309152119703
M15,low,195,401.0,7.268660299396293,7.187715236435436,2.269428167867027,0.3314315588849287,11.651751703142432,2245.890720698255
M15,low,196,401.0,7.497209749696012,7.4774136578410975,2.488778994429172,0.3438538259307372,12.157717705967213,2245.7674837905233
M15,low,197,401.0,7.404359085213219,7.333568891665878,2.3266155652109206,0.33904287341998957,12.153037480559789,2245.7569501246885
M15,low,198,401.0,7.527759165278443,7.458848688583321,2.4509977770914997,0.34365184189774567,12.232745384393871,2245.6608279301745
M15,low,199,401.0,7.525254826218904,7.467911937072163,2.437292186342887,0.3427769146389689,12.433899283972039,2245.3969925187034
M15,low,200,401.0,7.660083471277307,7.546808014741626,2.3527884804958368,0.3489663569284116,12.675526072715538,2245.478019950125
M15,open,1,401.0,1.6881786138030481,1.6300510421768521,0.08162988697064687,0.07958496995561673,2.4158011562192763,2242.508284289277
M15,open,2,401.0,2.019084006659273,1.9427224550365882,0.11584110108436248,0.09565854082731692,2.8090294657037878,2242.582957605985
M15,open,3,401.0,2.349363736317122,2.356428489874338,0.10272220954973697,0.1114533643393597,3.2615218730917914,2242.61491521197
M15,open,4,401.0,2.6092702979524156,2.641273519629529,0.10826746276384733,0.12280919070344008,4.027540967671059,2242.596907730673
M15,open,5,401.0,2.784197027469059,2.763652698718771,0.10565794024719899,0.13099492902636775,4.429010202173364,2242.608366583541
M15,open,6,401.0,2.8165058673507213,2.708062077372649,0.10628180105992303,0.13370297691095567,4.288258899230019,2242.5580822942643
M15,open,7,401.0,3.0507908217518,2.99911069133946,0.1016594800262396,0.14441073660407533,4.639526644678864,2242.549304239402
M15,open,8,401.0,2.8466095594588965,2.905169226235889,0.12525383526114714,0.13422672809802624,4.3068952303236205,2242.579895261845
M15,open,9,401.0,3.1797477541588477,3.2080916378174993,0.16092470030307515,0.15026582437083952,4.570716827700314,2242.266354114713
M15,open,10,401.0,3.149999329840716,3.162225298144273,0.12038276942163585,0.14789648395435287,4.49838125827523,2242.3993566084787
M15,open,11,401.0,3.2358218855836536,3.0969354044165116,0.10094143689735731,0.1522324971056036,4.454778641533715,2242.3748403990026
M15,open,12,401.0,3.3162433108317826,3.263696632427024,0.1119601894202604,0.15595334800898117,4.597398991662337,2242.272663341646
M15,open,13,401.0,3.3577550249923767,3.2751311944550454,0.12672730029521403,0.15790868543653788,4.643302528410991,2242.053703241895
M15,open,14,401.0,3.488352524958617,3.505890037449365,0.12203939941822196,0.16463706224863628,5.0392236343327115,2242.010167082294
M15,open,15,401.0,3.5404038384469407,3.514907129648874,0.12348426684665516,0.16509305356878726,5.074936071110761,2242.250326683292
M15,open,16,401.0,3.5526806327291065,3.507669385843732,0.11212270836945276,0.1670674041378328,5.171637861852285,2242.3169002493764
M15,open,17,401.0,3.558139817140525,3.5425235537757316,0.13531950271489304,0.16578161206808778,5.085437735327431,2242.2969102244388
M15,open,18,401.0,3.6697533514098595,3.5841596331738423,0.13371293737989498,0.17185599899108567,5.170310444020741,2242.314356608479
M15,open,19,401.0,3.66603033376124,3.5702585834008462,0.13232589804418754,0.17121509854332576,5.156374146013514,2242.388526184539
M15,open,20,401.0,3.754592060573573,3.802678417853166,0.1286225194249628,0.17451199742373463,5.210367491330093,2242.3459102244387
M15,open,21,401.0,3.866201072364646,3.741743800180915,0.14138128697095398,0.18084861611464864,5.508761315799563,2242.290663341646
M15,open,22,401.0,3.835046713635595,3.821817536272485,0.14644870894330847,0.17903818626810825,5.394281310983114,2242.455394014963
M15,open,23,401.0,3.993404055403971,4.013050471499663,0.1417509237691464,0.18728432014028432,6.599416672650682,2242.5382917705733
M15,open,24,401.0,4.045558843860086,4.010143969368301,0.1613894866185702,0.18941403180389965,6.480868087782204,2242.5390374064837
M15,open,25,401.0,3.842422953241892,3.7790408812197502,0.1260481982212259,0.1785050139406817,5.492632478193429,2242.722650872818
M15,open,26,401.0,3.973208757263707,3.958309172701602,0.13542442960877274,0.1834489188507679,5.558967530983619,2242.8517132169577
M15,open,27,401.0,3.8854266677374203,4.042797607699261,0.1308779425272505,0.18020655330416885,5.509524697370334,2242.844476309227
M15,open,28,401.0,4.113488488082596,4.155314434720075,0.177386977350284,0.1903573894095712,6.200477235433279,2243.0659700748133
M15,open,29,401.0,4.113072653503621,4.108934802212032,0.13635806965839833,0.1889158485367672,6.245937710409743,2243.1073840399004
M15,open,30,401.0,4.028788956041475,4.051433188888879,0.13818800680096535,0.18531001454762344,5.813988135368832,2243.2407830423936
M15,open,31,401.0,4.117450370441148,4.088525064503968,0.14259442652941087,0.18957959218723508,5.933165433570531,2243.1772219451373
M15,open,32,401.0,4.1790028254239235,4.249588281318287,0.15437448034133655,0.19302261434677154,6.131615257026134,2243.2700199501246
M15,open,33,401.0,4.187297016676247,4.269814521420409,0.17912130416497735,0.19279732544213052,6.174909803811615,2243.3838054862845
M15,open,34,401.0,4.195264110462328,4.252374758049869,0.18646200286774334,0.19335314155449448,6.091591963616269,2243.4609600997505
M15,open,35,401.0,4.234791970147817,4.230603332462735,0.17976681372729014,0.19730042282495694,6.252812979214762,2243.647758104738
M15,open,36,401.0,4.391919145924988,4.4071798574029115,0.18301755991592303,0.2052124013355205,6.4811202933345005,2243.597643391521
M15,open,37,401.0,4.2074714198696235,4.261293834449178,0.18416003985667634,0.19554085858057674,6.086654636922917,2243.85102244389
M15,open,38,401.0,4.265216547010402,4.263559854413179,0.232369749858273,0.1989791960581148,6.2376688206798585,2243.7638054862846
M15,open,39,401.0,4.284911884270207,4.3362125446338995,0.18226052772234752,0.19953652284331438,6.303678275219308,2243.843403990025
M15,open,40,401.0,4.308635292793537,4.362417303999113,0.21634048129373157,0.2006233346286781,6.620971774851051,2243.941566084788
M15,open,41,401.0,4.469021359076612,4.411787795182741,0.1994327880453933,0.20648266362486206,6.605764690156672,2243.973753117207
M15,open,42,401.0,4.436895158213531,4.525515701169385,0.2161800154395392,0.20481327353998358,6.505448294718741,2244.0446783042394
M15,open,43,401.0,4.534278749890475,4.583873770199095,0.20586890250852127,0.21066216022177772,6.612349682604946,2244.2036408977556
M15,open,44,401.0,4.588734961054029,4.619396384809108,0.2254004951701528,0.21237779380021732,6.529182046251325,2244.2620498753117
M15,open,45,401.0,4.628512495138227,4.653475153829011,0.19941880155303643,0.21336544754876108,6.6363716834846995,2244.2651745635912
M15,open,46,401.0,4.5352316708280505,4.544729486604051,0.21339231907944695,0.20959804678818214,6.49558527936628,2244.3529800498754
M15,open,47,401.0,4.654786263543935,4.655429725545494,0.21953086067729122,0.21512607440770598,6.689206797277417,2244.4429725685786
M15,open,48,401.0,4.57434211501363,4.606739550442882,0.22315168101648253,0.21004649333135136,6.648120881168883,2244.6133391521194
M15,open,49,401.0,4.541281111873677,4.5752244019725214,0.23846292158082508,0.21073470364082322,6.578844706697108,2244.6321645885287
M15,open,50,401.0,4.705336182077916,4.658767998007406,0.22398347404649646,0.21795802689356528,6.667854397440749,2244.646995012469
M15,open,51,401.0,4.529660068488017,4.462389620833317,0.2311161863203966,0.20998134059742984,6.441730860264076,2244.7464413965085
M15,open,52,401.0,4.561694568794756,4.580267136340419,0.23231151156961458,0.21228956495338175,6.527800044885125,2244.638396508728
M15,open,53,401.0,4.53303439473389,4.4237383921074285,0.22997208784499493,0.20886009329407584,6.517304669977874,2244.676970074813
M15,open,54,401.0,4.66054515656707,4.643014675306056,0.2407577067165544,0.21560693328787928,6.558831122938687,2244.6405985037404
M15,open,55,401.0,4.684662725364809,4.672067806987654,0.2303441293158472,0.21619399470544703,6.668589990443328,2244.7013167082296
M15,open,56,401.0,4.605287106468327,4.5075686150307215,0.2337525234772024,0.21304728316537563,6.437804243437614,2244.696079800499
M15,open,57,401.0,4.677409998056381,4.6760541362930335,0.24389434291230686,0.21612595190509643,6.4957709477462195,2244.6857456359103
M15,open,58,401.0,4.712936718256685,4.721694770895682,0.2423238916625283,0.21680589851405035,6.515417383939897,2244.6781421446385
M15,open,59,401.0,4.81073791206275,4.735353238879887,0.24262615674396762,0.2220994589778773,6.692459608539641,2244.713920199501
M15,open,60,401.0,4.703594077704328,4.687415564732686,0.22617658943002703,0.21671606905382676,6.787473313690549,2244.6791122194513
M15,open,61,401.0,4.822344864384923,4.714879035534034,0.23677284106084198,0.22275840794100493,6.824623659793342,2244.733351620947
M15,open,62,401.0,4.775008852368566,4.760486813922139,0.24812373785589942,0.22134064688855856,6.6785863702354975,2244.595940149626
M15,open,63,401.0,4.7026379138063295,4.619518832202336,0.24230982851078234,0.21779647405949076,6.581712661619314,2244.6302493765584
M15,open,64,401.0,4.729816705190524,4.6940327666052335,0.2293848816141082,0.21955758101511672,6.532871212056157,2244.531433915212
M15,open,65,401.0,4.725147098848205,4.7046036111595395,0.2507857165356896,0.21869375281464246,6.497553183296351,2244.7253840399003
M15,open,66,401.0,4.739594447287791,4.748814066041996,0.24289283741443812,0.22034843551782682,6.6240533768405125,2244.7295660847876
M15,open,67,401.0,4.908160774281872,4.810917353110322,0.2681774582895003,0.22695671558397085,6.863473368390909,2244.659501246883
